Entity ID,Friendly Name,State,Unit,Device Class,State Class,Icon,Last Updated,Last Changed,Domain,Integration,Restored,Supported Features
sensor.deyeinverterslave_battery_voltage,DeyeInverterSlave Battery Voltage,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.321965+00:00,2025-10-02T15:07:47.321965+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_voltage_l1,DeyeInverterSlave Grid Voltage L1,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.322553+00:00,2025-10-02T15:07:47.322553+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_voltage_l2,DeyeInverterSlave Grid Voltage L2,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.323029+00:00,2025-10-02T15:07:47.323029+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_voltage_l1_l2,DeyeInverterSlave Grid Voltage L1 L2,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.323643+00:00,2025-10-02T15:07:47.323643+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_mid_relay_voltage_l1_l2,DeyeInverterSlave Inverter Mid Relay Voltage L1 L2,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.324162+00:00,2025-10-02T15:07:47.324162+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_voltage_l1,DeyeInverterSlave Inverter Output Voltage L1,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.324646+00:00,2025-10-02T15:07:47.324646+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_voltage_l2,DeyeInverterSlave Inverter Output Voltage L2,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.325119+00:00,2025-10-02T15:07:47.325119+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_voltage_l1_l2,DeyeInverterSlave Inverter Output Voltage L1-L2,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.325603+00:00,2025-10-02T15:07:47.325603+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_load_voltage_l1,DeyeInverterSlave Load Voltage L1,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.326092+00:00,2025-10-02T15:07:47.326092+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_load_voltage_l2,DeyeInverterSlave Load Voltage L2,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.326699+00:00,2025-10-02T15:07:47.326699+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_battery_charge_voltage,DeyeInverterSlave Battery Charge Voltage,unavailable,V,voltage,measurement,N/A,2025-10-02T15:07:47.327221+00:00,2025-10-02T15:07:47.327221+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_power_ct_clamp,DeyeInverterSlave Grid Power (CT Clamp),unavailable,W,power,measurement,N/A,2025-10-02T15:07:47.328145+00:00,2025-10-02T15:07:47.328145+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_power_l1_ct_clamp,DeyeInverterSlave Grid Power L1 (CT Clamp),unavailable,W,power,measurement,N/A,2025-10-02T15:07:47.328727+00:00,2025-10-02T15:07:47.328727+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_power_l2_ct_clamp,DeyeInverterSlave Grid Power L2 (CT Clamp),unavailable,W,power,measurement,N/A,2025-10-02T15:07:47.329213+00:00,2025-10-02T15:07:47.329213+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_generator_port_power,DeyeInverterSlave Generator Port Power,unavailable,W,power,measurement,N/A,2025-10-02T15:07:47.329711+00:00,2025-10-02T15:07:47.329711+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_current_l1,DeyeInverterSlave Grid Current L1,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.330159+00:00,2025-10-02T15:07:47.330159+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_current_l2,DeyeInverterSlave Grid Current L2,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.330723+00:00,2025-10-02T15:07:47.330723+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_external_current_l1,DeyeInverterSlave Grid External Current L1,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.331187+00:00,2025-10-02T15:07:47.331187+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_grid_external_current_l2,DeyeInverterSlave Grid External Current L2,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.331637+00:00,2025-10-02T15:07:47.331637+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_current_l1,DeyeInverterSlave Inverter Output Current L1,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.332357+00:00,2025-10-02T15:07:47.332357+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_current_l2,DeyeInverterSlave Inverter Output Current L2,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.333023+00:00,2025-10-02T15:07:47.333023+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_load_current_l1,DeyeInverterSlave Load Current L1,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.333702+00:00,2025-10-02T15:07:47.333702+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_load_current_l2,DeyeInverterSlave Load Current L2,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.334639+00:00,2025-10-02T15:07:47.334639+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_battery_output_current,DeyeInverterSlave Battery Output Current,unavailable,A,current,measurement,N/A,2025-10-02T15:07:47.335150+00:00,2025-10-02T15:07:47.335150+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_battery_temperature,DeyeInverterSlave Battery Temperature,unavailable,°C,temperature,measurement,N/A,2025-10-02T15:07:47.336084+00:00,2025-10-02T15:07:47.336084+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_temperature_dc_transformer,DeyeInverterSlave Temperature DC Transformer,unavailable,°C,temperature,measurement,N/A,2025-10-02T15:07:47.336637+00:00,2025-10-02T15:07:47.336637+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_temperature_ac_transformer,DeyeInverterSlave Temperature AC Transformer,unavailable,°C,temperature,measurement,N/A,2025-10-02T15:07:47.337092+00:00,2025-10-02T15:07:47.337092+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_grid_import_buy,DeyeInverterSlave Summary Day Grid Import(Buy),unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.337665+00:00,2025-10-02T15:07:47.337665+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_month_grid_delta,DeyeInverterSlave Summary Month Grid Delta,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.338214+00:00,2025-10-02T15:07:47.338214+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_month_grid_import_buy,DeyeInverterSlave Summary Month Grid Import(Buy),unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.338911+00:00,2025-10-02T15:07:47.338911+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_grid_export_sell,DeyeInverterSlave Summary Day Grid Export(Sell),unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.339436+00:00,2025-10-02T15:07:47.339436+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_load,DeyeInverterSlave Summary Day Load,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.339924+00:00,2025-10-02T15:07:47.339924+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_month_load,DeyeInverterSlave Summary Month Load,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.340765+00:00,2025-10-02T15:07:47.340765+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_year_load,DeyeInverterSlave Summary Year Load,unavailable,MWh,energy,total_increasing,N/A,2025-10-02T15:07:47.341287+00:00,2025-10-02T15:07:47.341287+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_pv,DeyeInverterSlave Summary Day PV,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.341749+00:00,2025-10-02T15:07:47.341749+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_month_pv,DeyeInverterSlave Summary Month PV,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.342354+00:00,2025-10-02T15:07:47.342354+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_year_pv,DeyeInverterSlave Summary Year PV,unavailable,MWh,energy,total_increasing,N/A,2025-10-02T15:07:47.342903+00:00,2025-10-02T15:07:47.342903+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_battery_charge,DeyeInverterSlave Summary Day Battery Charge,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.343331+00:00,2025-10-02T15:07:47.343331+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_battery_discharge,DeyeInverterSlave Summary Day Battery Discharge,unavailable,kWh,energy,total_increasing,N/A,2025-10-02T15:07:47.343925+00:00,2025-10-02T15:07:47.343925+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_power,DeyeInverterSlave Inverter Output Power,unavailable,W,power,N/A,N/A,2025-10-02T15:07:47.344493+00:00,2025-10-02T15:07:47.344493+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_power_l1,DeyeInverterSlave Inverter Output Power L1,unavailable,W,power,N/A,N/A,2025-10-02T15:07:47.345060+00:00,2025-10-02T15:07:47.345060+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_output_power_l2,DeyeInverterSlave Inverter Output Power L2,unavailable,W,power,N/A,N/A,2025-10-02T15:07:47.345653+00:00,2025-10-02T15:07:47.345653+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_rated_power,DeyeInverterSlave Inverter Rated Power,unavailable,W,power,N/A,N/A,2025-10-02T15:07:47.346204+00:00,2025-10-02T15:07:47.346204+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_aux_energy,DeyeInverterSlave Summary Day Aux Energy,unavailable,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:47.347313+00:00,2025-10-02T15:07:47.347313+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_pv1,DeyeInverterSlave Summary Day PV1,unavailable,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:47.347859+00:00,2025-10-02T15:07:47.347859+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_pv2,DeyeInverterSlave Summary Day PV2,unavailable,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:47.348386+00:00,2025-10-02T15:07:47.348386+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_pv3,DeyeInverterSlave Summary Day PV3,unavailable,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:47.350195+00:00,2025-10-02T15:07:47.350195+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_summary_day_pv4,DeyeInverterSlave Summary Day PV4,unavailable,kWh,energy,total_increasing,mdi:sigma,2025-10-02T15:07:47.351939+00:00,2025-10-02T15:07:47.351939+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_wifi_ip_address,DeyeInverterSlave Wifi IP Address,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.353919+00:00,2025-10-02T15:07:47.353919+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_wifi_logger_ssid,DeyeInverterSlave Wifi logger SSID,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.354712+00:00,2025-10-02T15:07:47.354712+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_wifi_logger_mac,DeyeInverterSlave Wifi logger MAC,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.355243+00:00,2025-10-02T15:07:47.355243+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_wifi_mdns_name,DeyeInverterSlave Wifi mDNS Name,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.355808+00:00,2025-10-02T15:07:47.355808+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_system_state,DeyeInverterSlave Inverter System State,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.356307+00:00,2025-10-02T15:07:47.356307+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_serial_number,DeyeInverterSlave Inverter Serial Number,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.356777+00:00,2025-10-02T15:07:47.356777+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_warning,DeyeInverterSlave Inverter Warning,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.357231+00:00,2025-10-02T15:07:47.357231+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_fault,DeyeInverterSlave Inverter fault,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.357677+00:00,2025-10-02T15:07:47.357677+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_remote_lock,DeyeInverterSlave Inverter remote lock,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.358477+00:00,2025-10-02T15:07:47.358477+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_inverter_time,DeyeInverterSlave Inverter time,unavailable,N/A,N/A,N/A,mdi:clipboard-clock-outline,2025-10-02T15:07:47.359121+00:00,2025-10-02T15:07:47.359121+00:00,sensor,N/A,False,N/A
sensor.deyeinverterslave_wifi_logger_firmware_function,DeyeInverterSlave Wifi Logger Firmware Function,unavailable,N/A,N/A,N/A,N/A,2025-10-02T15:07:47.362101+00:00,2025-10-02T15:07:47.362101+00:00,sensor,N/A,False,N/A
sensor.adguard_home_safe_searches_enforced,AdGuard Home Safe searches enforced,0,requests,N/A,N/A,N/A,2025-10-02T15:07:47.363763+00:00,2025-10-02T15:07:47.363763+00:00,sensor,N/A,False,N/A
sensor.adguard_home_rules_count,AdGuard Home Rules count,140347,rules,N/A,N/A,N/A,2025-10-02T15:07:47.364802+00:00,2025-10-02T15:07:47.364802+00:00,sensor,N/A,False,N/A
sensor.adguard_home_average_processing_speed,AdGuard Home Average processing speed,0,ms,N/A,N/A,N/A,2025-10-02T15:07:47.365755+00:00,2025-10-02T15:07:47.365755+00:00,sensor,N/A,False,N/A
sensor.flightradar24_current_in_area_2,FlightRadar24 Current in area,0,N/A,N/A,total,mdi:airplane-marker,2025-10-02T15:38:57.884405+00:00,2025-10-02T15:38:07.236195+00:00,sensor,N/A,False,N/A
sensor.flightradar24_entered_area_2,FlightRadar24 Entered area,0,N/A,N/A,total,mdi:airplane-check,2025-10-02T15:38:57.885345+00:00,2025-10-02T15:36:47.294861+00:00,sensor,N/A,False,N/A
sensor.flightradar24_exited_area_2,FlightRadar24 Exited area,0,N/A,N/A,total,mdi:airplane-remove,2025-10-02T15:38:57.886473+00:00,2025-10-02T15:38:17.325722+00:00,sensor,N/A,False,N/A
sensor.flightradar24_most_tracked_2,FlightRadar24 Most tracked,10,N/A,N/A,total,mdi:airplane-search,2025-10-02T15:38:57.887702+00:00,2025-10-02T15:07:57.217522+00:00,sensor,N/A,False,N/A
sensor.flightradar24_additional_tracked_2,FlightRadar24 Additional tracked,0,N/A,N/A,total,mdi:airplane,2025-10-02T15:38:57.888744+00:00,2025-10-02T15:07:57.217990+00:00,sensor,N/A,False,N/A
sensor.flightradar24_current_in_area,FlightRadar24 Current in area,0,N/A,N/A,total,mdi:airplane-marker,2025-10-02T15:39:01.148592+00:00,2025-10-02T15:15:46.404605+00:00,sensor,N/A,False,N/A
sensor.flightradar24_entered_area,FlightRadar24 Entered area,0,N/A,N/A,total,mdi:airplane-check,2025-10-02T15:39:01.149257+00:00,2025-10-02T15:15:46.405180+00:00,sensor,N/A,False,N/A
sensor.flightradar24_exited_area,FlightRadar24 Exited area,0,N/A,N/A,total,mdi:airplane-remove,2025-10-02T15:39:01.150043+00:00,2025-10-02T15:15:56.567825+00:00,sensor,N/A,False,N/A
sensor.flightradar24_most_tracked,FlightRadar24 Most tracked,10,N/A,N/A,total,mdi:airplane-search,2025-10-02T15:39:01.151298+00:00,2025-10-02T15:07:57.629326+00:00,sensor,N/A,False,N/A
sensor.flightradar24_additional_tracked,FlightRadar24 Additional tracked,0,N/A,N/A,total,mdi:airplane,2025-10-02T15:39:01.151922+00:00,2025-10-02T15:07:57.629709+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_wifi_logger_signal,DeyeInverterMaster Wifi logger signal,80.0,%,N/A,N/A,mdi:wifi,2025-10-02T15:36:53.548010+00:00,2025-10-02T15:36:53.548010+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_wifi_logger_uptime,DeyeInverterMaster Wifi logger Uptime,102937.1484375,s,duration,total_increasing,mdi:timer-outline,2025-10-02T15:38:39.184588+00:00,2025-10-02T15:38:39.184588+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_battery_charge,DeyeInverterMaster Summary Total Battery Charge,0.024100000038743,MWh,energy,total_increasing,N/A,2025-10-02T15:07:51.637992+00:00,2025-10-02T15:07:51.637992+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_battery_discharge,DeyeInverterMaster Summary Total Battery Discharge,0.00609999988228083,MWh,energy,total_increasing,N/A,2025-10-02T15:34:56.853469+00:00,2025-10-02T15:34:56.853469+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_grid_export_sell,DeyeInverterMaster Summary Total Grid Export(Sell),0.0,MWh,energy,total_increasing,N/A,2025-10-02T15:07:51.659451+00:00,2025-10-02T15:07:51.659451+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_grid_import_buy,DeyeInverterMaster Summary Total Grid Import(Buy),0.0136000001803041,MWh,energy,total_increasing,N/A,2025-10-02T15:18:44.879866+00:00,2025-10-02T15:18:44.879866+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_load,DeyeInverterMaster Summary Total Load,0.0355999991297722,MWh,energy,total_increasing,N/A,2025-10-02T15:34:57.171767+00:00,2025-10-02T15:34:57.171767+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_summary_total_pv,DeyeInverterMaster Summary Total PV,0.0480999983847141,MWh,energy,total_increasing,N/A,2025-10-02T15:38:33.236399+00:00,2025-10-02T15:38:33.236399+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_load,DeyeInverterMaster Grid Load,102.0,W,power,measurement,N/A,2025-10-02T15:38:57.148405+00:00,2025-10-02T15:38:57.148405+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_load_l1,DeyeInverterMaster Grid Load L1,102.0,W,power,measurement,N/A,2025-10-02T15:38:57.113765+00:00,2025-10-02T15:38:57.113765+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_load_l2,DeyeInverterMaster Grid Load L2,0.0,W,power,measurement,N/A,2025-10-02T15:07:51.729453+00:00,2025-10-02T15:07:51.729453+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_power_l1,DeyeInverterMaster Load Power L1,833.0,W,power,measurement,N/A,2025-10-02T15:39:01.192441+00:00,2025-10-02T15:39:01.192441+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_power_l2,DeyeInverterMaster Load Power L2,0.0,W,power,measurement,N/A,2025-10-02T15:07:51.746240+00:00,2025-10-02T15:07:51.746240+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_power,DeyeInverterMaster Load Power,833.0,W,power,measurement,N/A,2025-10-02T15:39:01.207158+00:00,2025-10-02T15:39:01.207158+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv1_voltage,DeyeInverterMaster PV1 Voltage,285.100006103516,V,N/A,measurement,N/A,2025-10-02T15:38:33.347384+00:00,2025-10-02T15:38:33.347384+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv1_current,DeyeInverterMaster PV1 Current,0.300000011920929,A,N/A,measurement,N/A,2025-10-02T15:38:33.353430+00:00,2025-10-02T15:38:33.353430+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv1_power,DeyeInverterMaster PV1 Power,93.0,W,power,measurement,N/A,2025-10-02T15:38:57.340732+00:00,2025-10-02T15:38:57.340732+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv2_voltage,DeyeInverterMaster PV2 Voltage,255.199996948242,V,N/A,measurement,N/A,2025-10-02T15:38:33.360532+00:00,2025-10-02T15:38:33.360532+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv2_current,DeyeInverterMaster PV2 Current,0.400000005960464,A,N/A,measurement,N/A,2025-10-02T15:38:33.368368+00:00,2025-10-02T15:38:33.368368+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv2_power,DeyeInverterMaster PV2 Power,96.0,W,power,measurement,N/A,2025-10-02T15:39:01.345067+00:00,2025-10-02T15:39:01.345067+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv3_voltage,DeyeInverterMaster PV3 Voltage,0.0,V,N/A,measurement,N/A,2025-10-02T15:07:51.813875+00:00,2025-10-02T15:07:51.813875+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv3_current,DeyeInverterMaster PV3 Current,0.0,A,N/A,measurement,N/A,2025-10-02T15:07:51.824877+00:00,2025-10-02T15:07:51.824877+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv4_voltage,DeyeInverterMaster PV4 Voltage,0.0,V,N/A,measurement,N/A,2025-10-02T15:07:51.830123+00:00,2025-10-02T15:07:51.830123+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv4_current,DeyeInverterMaster PV4 Current,0.0,A,N/A,measurement,N/A,2025-10-02T15:07:51.837859+00:00,2025-10-02T15:07:51.837859+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv3_power,DeyeInverterMaster PV3 Power,0.0,W,power,measurement,N/A,2025-10-02T15:07:51.850069+00:00,2025-10-02T15:07:51.850069+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv4_power,DeyeInverterMaster PV4 Power,0.0,W,power,measurement,N/A,2025-10-02T15:07:51.857908+00:00,2025-10-02T15:07:51.857908+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_pv_power,DeyeInverterMaster PV Power,190.0,W,power,measurement,N/A,2025-10-02T15:38:59.931261+00:00,2025-10-02T15:38:59.931261+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_battery_output_power,DeyeInverterMaster Battery Output Power,849.0,W,power,measurement,N/A,2025-10-02T15:39:01.390245+00:00,2025-10-02T15:39:01.390245+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_battery_soc,DeyeInverterMaster Battery SOC,98.0,%,battery,measurement,N/A,2025-10-02T15:32:29.852913+00:00,2025-10-02T15:32:29.852913+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_frequency,DeyeInverterMaster Grid Frequency,49.879997253418,hz,N/A,measurement,N/A,2025-10-02T15:39:00.744054+00:00,2025-10-02T15:39:00.744054+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_frequency,DeyeInverterMaster Load Frequency,49.8600006103516,hz,N/A,measurement,N/A,2025-10-02T15:39:01.409284+00:00,2025-10-02T15:39:01.409284+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_battery_voltage,DeyeInverterMaster Battery Voltage,52.7700004577637,V,voltage,measurement,N/A,2025-10-02T15:37:49.997832+00:00,2025-10-02T15:37:49.997832+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_voltage_l1,DeyeInverterMaster Grid Voltage L1,240.300003051758,V,voltage,measurement,N/A,2025-10-02T15:39:00.833737+00:00,2025-10-02T15:39:00.833737+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_voltage_l2,DeyeInverterMaster Grid Voltage L2,0.0,V,voltage,measurement,N/A,2025-10-02T15:07:51.937072+00:00,2025-10-02T15:07:51.937072+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_voltage_l1_l2,DeyeInverterMaster Grid Voltage L1 L2,240.300003051758,V,voltage,measurement,N/A,2025-10-02T15:39:00.851754+00:00,2025-10-02T15:39:00.851754+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_mid_relay_voltage_l1_l2,DeyeInverterMaster Inverter Mid Relay Voltage L1 L2,240.100006103516,V,voltage,measurement,N/A,2025-10-02T15:39:00.862570+00:00,2025-10-02T15:39:00.862570+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_voltage_l1,DeyeInverterMaster Inverter Output Voltage L1,240.900009155273,V,voltage,measurement,N/A,2025-10-02T15:39:00.872984+00:00,2025-10-02T15:39:00.872984+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_voltage_l2,DeyeInverterMaster Inverter Output Voltage L2,0.0,V,voltage,measurement,N/A,2025-10-02T15:07:51.977386+00:00,2025-10-02T15:07:51.977386+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_inverter_output_voltage_l1_l2,DeyeInverterMaster Inverter Output Voltage L1-L2,240.900009155273,V,voltage,measurement,N/A,2025-10-02T15:39:00.891134+00:00,2025-10-02T15:39:00.891134+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_voltage_l1,DeyeInverterMaster Load Voltage L1,240.100006103516,V,voltage,measurement,N/A,2025-10-02T15:39:00.896762+00:00,2025-10-02T15:39:00.896762+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_load_voltage_l2,DeyeInverterMaster Load Voltage L2,0.0,V,voltage,measurement,N/A,2025-10-02T15:07:52.008595+00:00,2025-10-02T15:07:52.008595+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_battery_charge_voltage,DeyeInverterMaster Battery Charge Voltage,55.0,V,voltage,measurement,N/A,2025-10-02T15:07:52.017311+00:00,2025-10-02T15:07:52.017311+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_power_ct_clamp,DeyeInverterMaster Grid Power (CT Clamp),-176.0,W,power,measurement,N/A,2025-10-02T15:39:01.158251+00:00,2025-10-02T15:39:01.158251+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_power_l1_ct_clamp,DeyeInverterMaster Grid Power L1 (CT Clamp),-176.0,W,power,measurement,N/A,2025-10-02T15:39:01.134738+00:00,2025-10-02T15:39:01.134738+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_power_l2_ct_clamp,DeyeInverterMaster Grid Power L2 (CT Clamp),0.0,W,power,measurement,N/A,2025-10-02T15:07:52.047450+00:00,2025-10-02T15:07:52.047450+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_generator_port_power,DeyeInverterMaster Generator Port Power,0.0,W,power,measurement,N/A,2025-10-02T15:07:52.058799+00:00,2025-10-02T15:07:52.058799+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_current_l1,DeyeInverterMaster Grid Current L1,2.32999992370605,A,current,measurement,N/A,2025-10-02T15:39:01.037972+00:00,2025-10-02T15:39:01.037972+00:00,sensor,N/A,False,N/A
sensor.deyeinvertermaster_grid_current_l2,DeyeInverterMaster Grid Current L2,0.0,A,current,measurement,N/A,2025-10-02T15:07:52.077672+00:00,2025-10-02T15:07:52.077672+00:00,sensor,N/A,False,N/A
